OBJECTID_1,STATEFP,COUNTYFP,TRACTCE,GEOID,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,Tract,Tract_Area,tract_t,Lat,Long,OBJECTID,Tract_1,ZIP,Population,CIscore,CIscoreP,Ozone,Ozone_Pctl,PM2_5,PM2_5_Pctl,Diesel_PM,Diesel_PM_Pctl,Pesticides,Pesticides_Pctl,Tox_Releases,Tox_Releases_Pctl,Traffic,Traffic_Pctl,Drinking_Water,DrinkingWaterPctl,Lead,Lead_Pctl,Cleanups,Cleanups_Pctl,GroundwaterThreats,GW_Threats_Pctl,Haz_Waste,Haz_Waste_Pctl,Imp_Water_Bodies,ImpWaterBodPctl,Solid_Waste,Solid_Waste_Pctl,Pollution,PollutionScore,Pollution_Pctl,Asthma,Asthma_Pctl,Low_Birth_Weight,LowBirthW_Pctl,Cardiovascular,Cardiovasc_Pctl,Education,Education_Pctl,Ling_Isol,Ling_Isol_Pctl,Poverty,Poverty_Pctl,Unemployment,Unemploy_Pctl,HousBurd,HousBurd_Pctl,PopChar,PopCharScore,PopCharP,Child_10,Pop_10_64,Elderly_65,Hispanic,White,African_American,Native_American,Asian_American,Pacific_Islander,Other_Multiple,County,ApproxLoc,DAC_category,OBJECTID_12,MHI_2019_5YR,Avg_hshld_size,HCD_Low_2021,HCD_Moderate_2021,State_MHI_2019,State_MHI_Percent,Income_Group,DAC_and_or_LIC,Shape__Area,Shape__Length
21,06,077,003405,06077003405,34.05,Census Tract 34.05,G5020,S,1107643,13623,+38.0255205,-121.2861975,6077003405,1121267,6077003405,1696.23380634162,-112830.928076175,632,6077003405,95210,4507,39.71326151,74.55874937,0.04588368,44.97822029,10.96128112,54.59863099,0.213149276,64.33105165,0,0,1160.063665,67.74193548,1118.971791,64.9875,616.162239,69.47670788,43.7487208,42.60869565,0,0,1.5,10.64253694,0.1,16.63798809,1,12.45275094,0,0,36.70911356,4.482175474,33.44119477,69.78,78.45214357,8.21,97.25429818,21.38,91.97407777,37.6,87.87648697,20.4,87.21071864,62.5,93.27889447,7,67.47787611,22.5,72.16730038,85.41454758,8.860264785,96.86081694,11.471,76.5254,12.0036,32.0169,10.406,5.1254,0,44.331,0.4881,7.6326,San Joaquin,Stockton,CalEnviroScreen 3.0 Disadvantaged Communities Only,6565,"$54,268",4,"$60,000","$90,000",75235,72.13%,Low,Yes,1121266.55181943,4517.31463759149
22,06,077,003601,06077003601,36.01,Census Tract 36.01,G5020,S,30709182,297604,+37.9949416,-121.2262076,6077003601,31006792,6077003601,-1969.61886806372,-107268.543414013,653,6077003601,95215,3281,34.46906999,66.61623802,0.04632538,46.9943995,10.78991676,53.50342253,0.095935454,35.89296826,1836.829038,92.44827586,156.4599991,30.08252063,595.0515444,28.025,1257.754234,100,41.01446781,38.55072464,16,76.72639044,28,77.93458409,0.615,75.35407015,6,58.69382612,0,0,54.70536734,6.679514486,81.7921593,50.58,57.40279163,4.37,35.23222992,18.8,83.57427717,14.6,54.41660339,,,32.4,57.62562814,4.2,33.57626236,10.8,17.41444867,49.74733427,5.160415486,49.91174987,9.875,62.0847,28.0402,41.2984,48.278,0.5486,0,8.1987,1.3715,0.3048,San Joaquin,Unincorporated San Joaquin County area,CalEnviroScreen 3.0 Disadvantaged Communities Only,6566,"$53,995",3,"$54,000","$81,000",75235,71.77%,Low,Yes,31006791.5649035,29710.0540737628
23,06,013,392200,06013392200,3922,Census Tract 3922,G5020,S,11661117,5642195,+37.9947432,-122.3541306,6013392200,17303310,6013392200,-8.82371191973789,-206397.970381263,978,6013392200,94806,11304,47.23776335,84.70751387,0.03304924,7.517112632,8.993569614,37.23708774,0.189187477,60.0497822,0.003946228,8.896551724,776.2843222,59.95248812,576.5419967,26.575,110.4123824,4.208817285,59.35035065,64.90233144,67.4,97.90966779,21,69.58326415,1.36,89.3712773,11,86.95926081,18,97.64032073,51.87585032,6.334031019,75.33291848,103.2,93.38235294,6.65,85.77110598,17.59,78.93818544,18.9,62.85750443,10.5,63.68926783,20.7,35.75376884,5.7,53.8912025,22.6,72.5982256,71.89427098,7.457772657,82.65254665,13.0219,74.1065,12.8715,43.9137,16.3836,16.8613,0.2831,18.6394,0.1504,3.7686,Contra Costa,Richmond,CalEnviroScreen 4.0 Top 25%,613,"$84,604",3,"$98,650","$135,650",75235,112.45%,Low,Yes,17303309.8939762,23087.5469356398
24,06,037,192410,06037192410,1924.10,Census Tract 1924.10,G5020,S,683899,0,+34.0798577,-118.3181008,6037192410,683900,6037192410,-435931.769902544,155216.610466395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3513,"$73,750",2,"$75,700","$76,800",75235,98.03%,Low,Yes,683900.083473206,3308.31451801764
25,06,037,195300,06037195300,1953,Census Tract 1953,G5020,S,580349,0,+34.0992506,-118.2836893,6037195300,580351,6037195300,-433723.899050871,158353.037778633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3516,"$75,104",2,"$75,700","$76,800",75235,99.83%,Low,Yes,580351.269554138,3374.60164332439
26,06,059,011711,06059011711,117.11,Census Tract 117.11,G5020,S,1131330,0,+33.8856931,-117.8692764,6059011711,1131327,6059011711,-456630.287136808,197114.784145655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4383,"$64,583",3,"$96,800","$115,250",75235,85.84%,Low,Yes,1131326.98197937,4198.9121450211
27,06,059,011712,06059011712,117.12,Census Tract 117.12,G5020,S,1431776,0,+33.8766552,-117.8702302,6059011712,1431779,6059011712,-457634.392980819,197049.079874784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4384,"$62,167",3,"$96,800","$115,250",75235,82.63%,Low,Yes,1431779.05625916,4792.60041129432
28,06,059,011715,06059011715,117.15,Census Tract 117.15,G5020,S,2476274,0,+33.8823899,-117.8528754,6059011715,2476275,6059011715,-456962.309854052,198640.085683315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4385,"$90,125",3,"$96,800","$115,250",75235,119.79%,Low,Yes,2476275.40068817,7106.43334694235
29,06,001,423400,06001423400,4234,Census Tract 4234,G5020,S,755443,0,+37.8583735,-122.2758840,6001423400,755443,6001423400,-15163.4536524416,-199949.198155697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284,"$85,769",3,"$98,650","$135,650",75235,114.00%,Low,Yes,755443.029663563,3538.66851212396
30,06,059,063101,06059063101,631.01,Census Tract 631.01,G5020,S,1870066,88459,+33.6644113,-117.8831918,6059063101,1958525,6059063101,-481466.187483935,196491.069927755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4391,"$92,434",3,"$96,800","$115,250",75235,122.86%,Low,Yes,1958524.99967957,6540.33744450466
31,06,001,423500,06001423500,4235,Census Tract 4235,G5020,S,635744,0,+37.8593612,-122.2680480,6001423500,635745,6001423500,-15070.1893387977,-199258.268657551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285,"$59,643",2,"$87,700","$120,550",75235,79.28%,Low,Yes,635745.394590139,3288.20684303696
32,06,001,423602,06001423602,4236.02,Census Tract 4236.02,G5020,S,404545,0,+37.8631828,-122.2592684,6001423602,404544,6001423602,-14663.8902452813,-198476.962100935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286,"$43,561",3,"$98,650","$135,650",75235,57.90%,Low,Yes,404543.665027857,2821.90808050193
33,06,001,427600,06001427600,4276,Census Tract 4276,G5020,S,582861,0,+37.7778323,-122.2835979,6001427600,582865,6001427600,-24098.0773197729,-200842.412896451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287,"$70,650",3,"$98,650","$135,650",75235,93.91%,Low,Yes,582865.138599873,3488.81350709831
34,06,059,063201,06059063201,632.01,Census Tract 632.01,G5020,S,1017662,0,+33.6508710,-117.9035762,6059063201,1017662,6059063201,-482734.792487553,194517.964499599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4394,"$74,514",2,"$86,050","$102,450",75235,99.04%,Low,Yes,1017661.71550751,4097.03901979267
35,06,075,015900,06075015900,159,Census Tract 159,G5020,S,296387,0,+37.7833455,-122.4293406,6075015900,296387,6075015900,-23166.8011639655,-213642.06163847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6416,"$80,781",2,"$117,100","$143,600",75235,107.37%,Low,Yes,296386.492263794,2435.42800153145
36,06,075,016000,06075016000,160,Census Tract 160,G5020,S,157523,0,+37.7823391,-122.4224915,6075016000,157524,6075016000,-23294.0511090441,-213042.722438748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6417,"$76,989",2,"$117,100","$143,600",75235,102.33%,Low,Yes,157523.755251884,1771.29940856687
37,06,037,408137,06037408137,4081.37,Census Tract 4081.37,G5020,S,830777,0,+34.0084495,-117.8838337,6037408137,830779,6037408137,-443048.217859223,195464.424087804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2996,"$70,976",3,"$85,150","$86,400",75235,94.34%,Low,Yes,830779.270957947,4348.67877845241
38,06,075,015500,06075015500,155,Census Tract 155,G5020,S,311339,0,+37.7850943,-122.4341464,6075015500,311338,6075015500,-22961.6123844347,-214059.613873712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6422,"$79,783",2,"$117,100","$143,600",75235,106.05%,Low,Yes,311337.896073818,3654.98453133182
39,06,075,015600,06075015600,156,Census Tract 156,G5020,S,293930,0,+37.7782473,-122.4564269,6075015600,293932,6075015600,-23671.9841078624,-216038.249865616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6423,"$112,702",2,"$117,100","$143,600",75235,149.80%,Low,Yes,293931.707796574,2439.55340510725
40,06,001,433000,06001433000,4330,Census Tract 4330,G5020,S,1323523,0,+37.7158642,-122.1354706,6001433000,1323523,6001433000,-31288.7304690537,-187972.056099162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288,"$94,514",3,"$98,650","$135,650",75235,125.63%,Low,Yes,1323523.28996849,5840.45878125632
41,06,001,433300,06001433300,4333,Census Tract 4333,G5020,S,2455576,0,+37.6985801,-122.1574574,6001433300,2455578,6001433300,-33165.8261082971,-189950.798250386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289,"$94,653",3,"$98,650","$135,650",75235,125.81%,Low,Yes,2455578.31373215,7748.08869789728
42,06,001,433400,06001433400,4334,Census Tract 4334,G5020,S,5474774,2188972,+37.6845277,-122.1689572,6001433400,7663749,6001433400,-34578.6216667831,-191307.436197909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290,"$93,269",3,"$98,650","$135,650",75235,123.97%,Low,Yes,7663749.33053112,12660.7794959196
43,06,001,433500,06001433500,4335,Census Tract 4335,G5020,S,1234825,0,+37.6845009,-122.1553145,6001433500,1234825,6001433500,-34734.8532635017,-189797.7401109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291,"$95,875",3,"$98,650","$135,650",75235,127.43%,Low,Yes,1234825.31021929,5259.25824356384
44,06,001,433102,06001433102,4331.02,Census Tract 4331.02,G5020,S,1433684,0,+37.7021567,-122.1335016,6001433102,1433680,6001433102,-32816.0655374313,-187833.046205516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292,"$81,744",3,"$98,650","$135,650",75235,108.65%,Low,Yes,1433680.08202839,5835.42239854664
45,06,001,440307,06001440307,4403.07,Census Tract 4403.07,G5020,S,1405895,0,+37.5911419,-122.0486870,6001440307,1405894,6001440307,-45318.9459813158,-180633.825886674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293,"$77,979",3,"$98,650","$135,650",75235,103.65%,Low,Yes,1405894.04545259,6197.08441370737
46,06,001,433800,06001433800,4338,Census Tract 4338,G5020,S,1600708,0,+37.6988143,-122.1234820,6001433800,1600707,6001433800,-33207.3371124079,-186959.398243976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294,"$75,344",3,"$98,650","$135,650",75235,100.14%,Low,Yes,1600707.26419592,6449.23451315919
47,06,077,003108,06077003108,31.08,Census Tract 31.08,G5020,S,1354234,239075,+38.0093048,-121.3621535,6077003108,1593309,6077003108,51.873349587784,-119444.257927098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6572,"$59,594",2,"$48,000","$72,000",75235,79.21%,Low,Yes,1593308.60683935,5558.50385721839
48,06,077,003111,06077003111,31.11,Census Tract 31.11,G5020,S,2136317,9826,+37.9941419,-121.3245319,6077003111,2146140,6077003111,-1585.48037651171,-116192.686309871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6573,"$44,000",2,"$48,000","$72,000",75235,58.48%,Low,Yes,2146140.19293694,6686.09771008391
49,06,001,433900,06001433900,4339,Census Tract 4339,G5020,S,816585,0,+37.6992655,-122.1135392,6001433900,816585,6001433900,-33176.7488092548,-186083.025267858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300,"$61,381",3,"$98,650","$135,650",75235,81.59%,Low,Yes,816584.670309544,3712.52779475943
50,06,001,434000,06001434000,4340,Census Tract 4340,G5020,S,1208790,0,+37.6923622,-122.1102954,6001434000,1208789,6001434000,-33950.3395445386,-185814.553703699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301,"$48,611",3,"$98,650","$135,650",75235,64.61%,Low,Yes,1208788.65150213,5550.97173289275
51,06,001,435500,06001435500,4355,Census Tract 4355,G5020,S,1012330,0,+37.6809369,-122.0933300,6001435500,1012330,6001435500,-35253.2540473918,-184349.007986606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302,"$61,179",3,"$98,650","$135,650",75235,81.32%,Low,Yes,1012330.05001497,4875.38719153178
52,06,077,003213,06077003213,32.13,Census Tract 32.13,G5020,S,1160165,0,+38.0354834,-121.3533471,6077003213,1160165,6077003213,2971.95174352307,-118625.489338111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6580,"$54,032",3,"$54,000","$81,000",75235,71.82%,Low,Yes,1160164.62340784,5873.99551683827
53,06,001,435900,06001435900,4359,Census Tract 4359,G5020,S,2411352,17052,+37.6724681,-122.1473050,6001435900,2428403,6001435900,-36127.6349858095,-189164.87541263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304,"$96,682",3,"$98,650","$135,650",75235,128.51%,Low,Yes,2428403.06033611,9158.13377382726
54,06,001,436000,06001436000,4360,Census Tract 4360,G5020,S,1315446,0,+37.6691777,-122.1375217,6001436000,1315443,6001436000,-36473.3146767157,-188269.570157466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305,"$97,031",3,"$98,650","$135,650",75235,128.97%,Low,Yes,1315443.1868577,5774.04902482495
55,06,001,436100,06001436100,4361,Census Tract 4361,G5020,S,1258238,0,+37.6717586,-122.1236192,6001436100,1258239,6001436100,-36213.9963363038,-187038.834446191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306,"$97,222",3,"$98,650","$135,650",75235,129.22%,Low,Yes,1258238.88977718,6095.34634390764
56,06,001,436200,06001436200,4362,Census Tract 4362,G5020,S,644506,0,+37.6685048,-122.1121200,6001436200,644508,6001436200,-36598.2433030029,-186034.268388789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307,"$52,660",3,"$98,650","$135,650",75235,69.99%,Low,Yes,644507.994970798,3580.13754553419
57,06,001,436300,06001436300,4363,Census Tract 4363,G5020,S,1831137,0,+37.6662740,-122.0917198,6001436300,1831143,6001436300,-36886.0073618238,-184243.1956602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308,"$90,100",3,"$98,650","$135,650",75235,119.76%,Low,Yes,1831143.31242752,5954.01581026421
58,06,001,436602,06001436602,4366.02,Census Tract 4366.02,G5020,S,891670,0,+37.6518342,-122.0851742,6001436602,891670,6001436602,-38503.5309482088,-183702.036918888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310,"$66,184",3,"$98,650","$135,650",75235,87.97%,Low,Yes,891669.520287037,4092.0414736308
59,06,001,436700,06001436700,4367,Census Tract 4367,G5020,S,798274,0,+37.6619708,-122.1005196,6001436700,798271,6001436700,-37347.1229379241,-185028.765020623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311,"$82,895",3,"$98,650","$135,650",75235,110.18%,Low,Yes,798271.478335381,3782.8083895051
60,06,001,436800,06001436800,4368,Census Tract 4368,G5020,S,1025366,0,+37.6535732,-122.0944503,6001436800,1025366,6001436800,-38292.2469068731,-184514.848077929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312,"$98,409",3,"$98,650","$135,650",75235,130.80%,Low,Yes,1025366.488029,4286.90777757525
61,06,001,436900,06001436900,4369,Census Tract 4369,G5020,S,1207092,0,+37.6603504,-122.1097205,6001436900,1207096,6001436900,-37509.2101007299,-185843.125431118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313,"$72,614",4,"$109,600","$150,700",75235,96.52%,Low,Yes,1207095.57420826,4551.39620848273
62,06,001,437000,06001437000,4370,Census Tract 4370,G5020,S,1597254,0,+37.6471440,-122.1015751,6001437000,1597253,6001437000,-38992.8911581271,-185158.259720157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314,"$92,546",3,"$98,650","$135,650",75235,123.01%,Low,Yes,1597253.03455162,5505.25264520063
63,06,001,437300,06001437300,4373,Census Tract 4373,G5020,S,1027863,0,+37.6362157,-122.0929895,6001437300,1027861,6001437300,-40224.1852333377,-184428.769974522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315,"$76,161",3,"$98,650","$135,650",75235,101.23%,Low,Yes,1027860.73399782,4566.45457257394
64,06,001,437400,06001437400,4374,Census Tract 4374,G5020,S,861191,0,+37.6428333,-122.0876528,6001437400,861187,6001437400,-39499.0841649166,-183942.392555103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316,"$86,210",4,"$109,600","$150,700",75235,114.59%,Low,Yes,861186.972018242,4237.99170737313
65,06,001,437600,06001437600,4376,Census Tract 4376,G5020,S,818977,0,+37.6353602,-122.0804834,6001437600,818978,6001437600,-40343.5148875135,-183329.030129811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317,"$85,543",4,"$109,600","$150,700",75235,113.70%,Low,Yes,818978.480091095,4049.94412384258
66,06,077,003306,06077003306,33.06,Census Tract 33.06,G5020,S,1160594,0,+38.0148793,-121.3066509,6077003306,1160593,6077003306,624.258152306152,-114564.243176393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6582,"$52,946",3,"$54,000","$81,000",75235,70.37%,Low,Yes,1160593.36322869,4984.356584403
67,06,077,003311,06077003311,33.11,Census Tract 33.11,G5020,S,1362227,5622,+38.0349259,-121.3162854,6077003311,1367850,6077003311,2815.24871758449,-115494.223293889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6583,"$45,714",3,"$54,000","$81,000",75235,60.76%,Low,Yes,1367850.34886234,5036.21847993201
68,06,077,003404,06077003404,34.04,Census Tract 34.04,G5020,S,1337827,0,+38.0327016,-121.2870410,6077003404,1337830,6077003404,2581.80749771118,-112818.104805852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6584,"$42,056",4,"$60,000","$90,000",75235,55.90%,Low,Yes,1337829.93235721,4654.17918333536
69,06,077,003307,06077003307,33.07,Census Tract 33.07,G5020,S,1601591,0,+38.0131208,-121.3159700,6077003307,1601591,6077003307,440.091237905488,-115383.977711595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6585,"$42,939",3,"$54,000","$81,000",75235,57.07%,Low,Yes,1601590.78013339,5336.08692048355
70,06,077,003310,06077003310,33.10,Census Tract 33.10,G5020,S,1113986,12123,+38.0245526,-121.3141008,6077003310,1126109,6077003310,1697.25544431928,-115269.630412655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6586,"$49,219",3,"$54,000","$81,000",75235,65.42%,Low,Yes,1126109.01652695,4492.84258184262
71,06,001,437900,06001437900,4379,Census Tract 4379,G5020,S,673868,0,+37.6428251,-122.0613076,6001437900,673870,6001437900,-39550.7867795673,-181621.515444832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318,"$77,750",4,"$109,600","$150,700",75235,103.34%,Low,Yes,673869.574726105,5201.41556502986
72,06,001,438100,06001438100,4381,Census Tract 4381,G5020,S,2007041,0,+37.6181516,-122.0389490,6001438100,2007039,6001438100,-42335.5972179394,-179710.787246735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319,"$105,382",4,"$109,600","$150,700",75235,140.07%,Low,Yes,2007038.70024729,7118.60892344328
73,06,001,438201,06001438201,4382.01,Census Tract 4382.01,G5020,S,994909,0,+37.6261535,-122.0764068,6001438201,994911,6001438201,-41374.6240377244,-182992.280051524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,"$72,917",4,"$109,600","$150,700",75235,96.92%,Low,Yes,994911.38732338,5032.41608778523
74,06,001,438400,06001438400,4384,Census Tract 4384,G5020,S,1723690,0,+37.6184511,-122.0826040,6001438400,1723691,6001438400,-42218.683564007,-183557.150310994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321,"$85,729",4,"$109,600","$150,700",75235,113.95%,Low,Yes,1723691.21898365,5842.8774045102
75,06,113,010513,06113010513,105.13,Census Tract 105.13,G5020,S,647507,0,+38.5499958,-121.7837160,6113010513,647508,6113010513,60780.9448736776,-155268.889622629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8020,"$55,096",3,"$66,600","$99,900",75235,73.23%,Low,Yes,647507.562031746,3500.06145635991
76,06,001,440200,06001440200,4402,Census Tract 4402,G5020,S,1160876,0,+37.6003622,-122.0225189,6001440200,1160873,6001440200,-44343.732984011,-178305.066769909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323,"$82,675",4,"$109,600","$150,700",75235,109.89%,Low,Yes,1160872.76147175,4727.13118504275
77,06,001,440304,06001440304,4403.04,Census Tract 4403.04,G5020,S,977967,0,+37.5868721,-122.0766157,6001440304,977967,6001440304,-45739.9177382318,-183106.326924815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324,"$95,515",4,"$109,600","$150,700",75235,126.96%,Low,Yes,977967.339549065,4681.78826018904
78,06,001,432200,06001432200,4322,Census Tract 4322,G5020,S,1023816,0,+37.7330544,-122.1562452,6001432200,1023814,6001432200,-29336.8624814622,-189756.933834228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325,"$80,882",2,"$87,700","$120,550",75235,107.51%,Low,Yes,1023814.25005054,4217.78830882008
79,06,001,432300,06001432300,4323,Census Tract 4323,G5020,S,1044683,0,+37.7308754,-122.1656501,6001432300,1044684,6001432300,-29560.1609958259,-190589.989854438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326,"$96,696",3,"$98,650","$135,650",75235,128.53%,Low,Yes,1044683.67174673,4608.34242387636
80,06,001,432700,06001432700,4327,Census Tract 4327,G5020,S,828606,0,+37.7270702,-122.1428437,6001432700,828608,6001432700,-30028.6675035099,-188592.795796725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328,"$88,934",3,"$98,650","$135,650",75235,118.21%,Low,Yes,828607.95702219,4005.68179144874
81,06,001,432502,06001432502,4325.02,Census Tract 4325.02,G5020,S,816163,0,+37.7234549,-122.1734789,6001432502,816167,6001432502,-30369.0931729243,-191297.76334518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329,"$75,938",3,"$98,650","$135,650",75235,100.93%,Low,Yes,816166.930256367,4224.19115452088
